api_wellNumber,productionYear,quarter,ownerName,county,township,wellName,wellNumber,oil,gas,brine,days
34067210940000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,MOOREFIELD,STOUT     1-28H,1-28H,334,"6,043",8,31
34067210780100,2020,2,GULFPORT APPALACHIA LLC,HARRISON,FREEPORT,CLAY     1-4H,1-4H,118,"2,866",59,31
34067211630000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,ATHENS,DARLA     1-22H,1-22H,63,"59,268",530,91
34067212610000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,MOOREFIELD,MICHAEL     1-23H,1-23H,547,"45,073",111,43
34067210650100,2020,2,GULFPORT APPALACHIA LLC,HARRISON,NOTTINGHAM,BOY SCOUT     1-33H,1-33H,"4,327","34,563",926,45
34067211830000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,MOOREFIELD,PUSKARICH     3-18H,3-18H,433,"34,616",132,41
34067213820000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,MOOREFIELD,VOZAR 210212     2B,2B,804,"19,148",58,38
34067210620100,2020,2,GULFPORT APPALACHIA LLC,HARRISON,ATHENS,WAGNER     1-28H,1-28H,25,"49,325",435,91
34067211550000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,MOOREFIELD,GUSTINA-BEAR     1-23H,1-23H,430,"12,143",67,31
34067211590000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,FREEPORT,CLAY     4-4H,4-4H,149,"3,835",104,31
34067213830000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,MOOREFIELD,VOZAR 210212     1A,1A,668,"14,525",128,32
34067211620000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,ATHENS,DARLA     3-22H,3-22H,21,"37,638",113,91
34067210970000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,NOTTINGHAM,BOY SCOUT     5-33H,5-33H,578,"4,203",772,30
34067215760000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,NOTTINGHAM,LUYSTER 210066     2D,2D,59,0,0,6
34067212170000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,ATHENS,WAGNER     4-28 H,4-28 H,40,"1,07,707",386,91
34067211570000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,MOOREFIELD,GUSTINA-BEAR     3-23H,3-23H,120,"8,485",41,32
34067211870000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,FREEPORT,MILLIKEN     3-4H,3-4H,416,"19,517",102,46
34067211640000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,ATHENS,DARLA     2-22H,2-22H,44,"59,978",351,91
34067211270000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,ATHENS,WAGNER     3-28H,3-28H,26,"59,010",441,91
34067211060000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,NOTTINGHAM,BOY SCOUT     4-33H,4-33H,"1,431","24,300",237,42
34067212790000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,MOOREFIELD,DAVIDSON     2-36H,2-36H,633,"9,296",244,33
34067211150000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,MOOREFIELD,RYSER     2-25H,2-25H,281,"5,386",116,31
34067210960000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,NOTTINGHAM,BOY SCOUT     2-33H,2-33H,0,0,0,0
34067210720100,2020,2,GULFPORT APPALACHIA LLC,HARRISON,MOOREFIELD,BK STEPHENS     1-16H,1-16H,185,"10,944",85,31
34067211180000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,MOOREFIELD,STOUT     2-28H,2-28H,257,"9,898",173,31
34067210880000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,WASHINGTON,LYON     1-27H,1-27H,380,"3,939",44,31
34067211390000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,FREEPORT,CLAY     2-4H,2-4H,143,"5,211",132,31
34067215750000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,NOTTINGHAM,LUYSTER 210066     1C,1C,59,0,0,6
34067211360000,2020,2,GULFPORT APPALACHIA LLC,HARRISON,MOOREFIELD,BK STEPHENS     3-16H,3-16H,186,"9,170",87,31
34081206580000,2020,2,GULFPORT APPALACHIA LLC,JEFFERSON,WARREN,SCHUBERT 210726     1A,1A,0,"4,44,861","3,567",91
34111244720100,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,JONES 210068     3A,3A,0,"72,858",482,91
34111244290000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,GARY GREEN N WSH MN     5H (703N-4H),5H (703N-4H),0,"1,01,782",990,91
34111244270000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,GARY GREEN S WSH MN     6H (703S-8H),6H (703S-8H),0,"1,07,194","1,301",91
34111244950000,2020,2,GULFPORT APPALACHIA LLC,MONROE,ADAMS,TRUAX 210124     3C,3C,0,"46,852","1,069",91
34111245020000,2020,2,GULFPORT APPALACHIA LLC,MONROE,ADAMS,TRUAX 210124     5E,5E,0,"43,065",974,91
34111245110000,2020,2,GULFPORT APPALACHIA LLC,MONROE,ADAMS,HOWELL 210093     4D,4D,0,"55,952","1,707",91
34111245410000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,GARY GREEN N WSH MN     3H-A,3H-A,0,"64,329","1,051",91
34111245440000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,ROUTH 210019     3C,3C,0,"55,629","1,982",91
34111245600000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,DONATO 210637     2B,2B,0,"1,02,115","2,418",91
34111246540000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WAYNE,ROGER 210596     5B,5B,0,"1,06,265","1,836",91
34111246780000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,POTTER 210631     3A,3A,0,"5,30,034","4,898",91
34111247150000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,PAULUS 211153     1B,1B,0,"5,66,620","9,244",91
34111243290000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,WHITACRE ENTERPRISES INC     702 N-2H,702 N-2H,0,"62,194","1,296",91
34111245470000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,ROUTH 210019     1A,1A,0,"85,862","3,103",91
34111244780000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,WESTHAWK 210209     3B,3B,0,"60,920",482,91
34111243020300,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,WHITACRE ENTERPRISES INC     701 N-2H,701 N-2H,0,"24,123",528,88
34111243120000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,WHITACRE ENTERPRISES INC     701 S-4H,701 S-4H,0,"51,566","1,196",86
34111243210000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,WHITACRE ENTERPISES INC     701 N-1H,701 N-1H,0,"48,430",529,75
34111246490000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WAYNE,ROGER 210634     1A,1A,0,"2,63,819","2,667",91
34111243240000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,WHITACRE ENTERPRISES INC     702 S-6H,702 S-6H,0,"1,07,446","1,183",91
34111247360000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,SCHUMACHER 211159     3B,3B,0,"5,63,651","4,689",68
34111243300000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,WHITACRE ENTERPRISES INC     701 S-5H-A,701 S-5H-A,0,"37,852",879,79
34111244770000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,WESTHAWK 210209     2C,2C,0,"54,474",442,91
34111243260000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,WHITACRE ENTERPRISES INC     702 S-4H,702 S-4H,0,"62,201",993,91
34111244800000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,CAMPBELL 210092     4D,4D,0,"59,536",837,91
34111244830000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,CAMPBELL 210092     1A,1A,0,"82,440",613,91
34111243130000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,WHITACRE ENTERPRISES INC     701 S-6H,701 S-6H,0,"32,626",817,88
34111243250000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,WHITACRE ENTERPRISES INC     702 S-5H,702 S-5H,0,"75,647","1,565",91
34111243550000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,GARY GREEN N WSH MN     1H,1H,0,"1,42,422","1,650",91
34111243200000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,WHITACRE ENTERPRISES INC     702 N-3H,702 N-3H,0,"70,297",820,91
34111243220000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,WHITACRE ENTERPRISES INC     701 N-3H,701 N-3H,0,"45,081",703,88
34111244740000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,WESTHAWK 210209     1D,1D,0,"72,658",427,91
34111245620000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,DONATO 210568     4B,4B,0,"1,38,636","2,053",91
34111247720000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,ROBERT 211260     2B,2B,0,"5,68,773","7,392",89
34111247740000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,ROBERT 211402     4A,4A,0,"6,03,058","7,970",89
34111247840000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,GARY 210099     1B,1B,0,"1,80,589","4,288",91
34111247850000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,GARY 210099     2A,2A,0,"2,25,692","3,147",91
34111244300000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,GARY GREEN S WSH MN     2H (703S-5H),2H (703S-5H),0,"82,735","1,082",91
34111244760000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,WESTHAWK 210209     4A,4A,0,"71,605",576,91
34111244790000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,JONES 210068     1C,1C,0,"36,079",643,91
34111244850000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,SHRIVER 210018     1B,1B,0,"71,408",648,91
34111244860000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,SHRIVER 210018     2A,2A,0,"65,149",678,91
34111244880000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,SHRIVER 210018     4D,4D,0,"61,809",883,91
34111243280000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,WHITACRE ENTERPRISES INC     702 N-1H,702 N-1H,0,"48,430",529,91
34111245070000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,ROBINETTE 210129     2C,2C,0,"73,914","1,237",91
34111245610000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,DONATO 210568     3A,3A,0,"94,878","2,199",91
34111245460000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,ROUTH 210019     2B,2B,0,"68,732","2,180",91
34111247380000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,SCHUMACHER 211159     5C,5C,0,"5,60,970","2,824",69
34111246500000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WAYNE,ROGER 210634     3C,3C,0,"1,44,682","1,766",91
34111246640000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,JACOBS 211061     4A,4A,0,"3,47,189","3,087",91
34111246680000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,CLAUGUS 210245     2B,2B,0,"2,13,714","4,301",91
34111246810000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,POTTER 211254     2A,2A,0,"4,81,728","4,577",91
34111247010000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,ARNOLD 210131     2B,2B,0,"1,66,488","3,021",90
34111247350000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,SCHUMACHER 210617     2A,2A,0,"4,69,288","1,341",69
34111247370000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,SCHUMACHER 210617     4B,4B,0,"4,74,427","1,374",69
34111247800000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,PAULUS 211267     9B,9B,0,"4,46,841","9,611",91
34111244730000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,JONES 210068     2B,2B,0,"37,787",481,91
34111244810000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,CAMPBELL 210092     3C,3C,0,"56,413",790,91
34111244820000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,CAMPBELL 210092     2B,2B,0,"48,042",314,91
34111244870000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,SHRIVER 210018     3C,3C,0,"61,671",737,91
34111245450000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,ROUTH 210019     4D,4D,0,"79,662","2,411",91
34111247810000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,PAULUS 211258     7B,7B,0,"3,62,790","7,589",91
34111247530000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,FOLLOWAY 211257     3B,3B,0,"4,75,004","6,665",91
34111247860000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,GARY 210206     3B,3B,0,"2,35,720","5,210",91
34111244960000,2020,2,GULFPORT APPALACHIA LLC,MONROE,ADAMS,TRUAX 210124     4D,4D,0,"46,858",687,91
34111244970000,2020,2,GULFPORT APPALACHIA LLC,MONROE,ADAMS,TRUAX 210124     1A,1A,0,"47,064",558,91
34111245090000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,ROBINETTE 210129     4A,4A,0,"71,680","1,552",91
34111245590000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,DONATO 210637     1A,1A,0,"1,64,559","6,651",91
34111245630000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WASHINGTON,GARY GREEN S WSH MN     4HA,4HA,0,"82,711","1,133",91
34111247020000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,ARNOLD 210131     1A,1A,0,"2,23,261","2,478",90
34111246510000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WAYNE,ROGER 210634     2B,2B,0,"1,08,100","1,644",91
34111246520000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WAYNE,ROGER 210596     6C,6C,0,"2,13,160","2,924",91
34111246770000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,CLAUGUS 210245     4D,4D,0,"1,84,463","3,731",91
34111246980000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,ARNOLD 21600     5A,5A,0,"3,47,301","4,767",91
34111247520000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,FOLLOWAY 211257     2A,2A,0,"2,88,119","3,780",91
34111247110000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,PAULUS 211268     5B,5B,0,"6,65,741","7,850",91
34111247390000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,SCHUMACHER 210617     6C,6C,0,"4,69,014",951,68
34111244980000,2020,2,GULFPORT APPALACHIA LLC,MONROE,ADAMS,TRUAX 210124     2B,2B,0,"38,650",753,91
34111245060000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,ROBINETTE 210129     1D,1D,0,"5,670",0,91
34111245080000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,ROBINETTE 210129     3B,3B,0,"57,954","1,313",91
34111245100000,2020,2,GULFPORT APPALACHIA LLC,MONROE,ADAMS,HOWELL 210093     3C,3C,0,"60,550","1,409",91
34111245120000,2020,2,GULFPORT APPALACHIA LLC,MONROE,ADAMS,HOWELL 210093     2B,2B,0,"63,551","1,195",83
34111245130000,2020,2,GULFPORT APPALACHIA LLC,MONROE,ADAMS,HOWELL 210093     1A,1A,0,"72,310","1,232",91
34111246530000,2020,2,GULFPORT APPALACHIA LLC,MONROE,WAYNE,ROGER 210596     4A,4A,0,"1,05,881","1,400",91
34111246690000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,CLAUGUS 210245     3C,3C,0,"1,49,870","3,151",91
34111246800100,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,POTTER 211254     1B,1B,0,"4,18,644","5,270",91
34111246880000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,POTTER 210246     6B,6B,0,"3,72,304","5,573",91
34111247000000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,ARNOLD 210131     3C,3C,0,"1,89,278","3,229",90
34111247120000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,PAULUS 210594     3B,3B,0,"8,03,112","9,954",91
34111247510000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,FOLLOWAY 210121     1B,1B,0,"2,93,995","4,160",91
34111246990000,2020,2,GULFPORT APPALACHIA LLC,MONROE,SUNSBURY,ARNOLD 210131     4D,4D,0,"2,21,661","3,687",90
34111247340000,2020,2,GULFPORT APPALACHIA LLC,MONROE,CENTER,SCHUMACHER 211159     1A,1A,0,"5,26,445","2,614",69
34121245500000,2020,2,GULFPORT APPALACHIA LLC,NOBLE,BEAVER,BROWN 210044     3C,3C,0,"1,42,659","1,433",91
34121245510000,2020,2,GULFPORT APPALACHIA LLC,NOBLE,BEAVER,BROWN 210044     1A,1A,0,"1,01,814",883,77
34121245520000,2020,2,GULFPORT APPALACHIA LLC,NOBLE,BEAVER,BROWN 210044     2B,2B,0,"93,598","1,004",77
34029218870000,2020,2,HILCORP ENERGY COMPANY,COLUMBIANA,FAIRFIELD,FAIRFIELD-UNKEFER     13H,13H,0,"1,40,667","1,322",91
34029218850000,2020,2,HILCORP ENERGY COMPANY,COLUMBIANA,FAIRFIELD,FAIRFIELD-UNKEFER     1H,1H,0,"2,29,597","1,348",91
34029218940000,2020,2,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-SCHEEL     4H,4H,0,"2,25,222","1,121",91
34029219010000,2020,2,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-JOHNSTON     7H,7H,0,"4,97,297","6,205",91
34029219060000,2020,2,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-BAKER     6H,6H,0,"4,08,085","4,650",91
34029218990000,2020,2,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-WERTZ     3H,3H,0,"3,10,142","2,445",91
34029217630100,2020,2,HILCORP ENERGY COMPANY,COLUMBIANA,SALEM,SALEM-GRUBBS     1H,1H,0,"32,323",274,91
34029218610000,2020,2,HILCORP ENERGY COMPANY,COLUMBIANA,FAIRFIELD,FAIRFIELD-NOLKER     7H,7H,0,"1,06,316",716,90
34029218690000,2020,2,HILCORP ENERGY COMPANY,COLUMBIANA,FAIRFIELD,FAIRFIELD-NOLKER     9H,9H,0,"96,476",717,90
34029218930000,2020,2,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-SCHEEL     11H,11H,0,"2,26,392","1,121",91
34029219040000,2020,2,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-AUER     4H,4H,0,"3,99,864","2,393",91
34029219050000,2020,2,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-AUER     13H,13H,0,"2,94,480","2,356",91
34029218980000,2020,2,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-JOHNSTON     3H,3H,0,"2,99,260","2,248",91
34029218970000,2020,2,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-WERTZ     8H,8H,0,"3,33,844","3,994",91
34029218860000,2020,2,HILCORP ENERGY COMPANY,COLUMBIANA,FAIRFIELD,FAIRFIELD-UNKEFER     14H,14H,0,"1,74,038","1,302",91
34029219070000,2020,2,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-BAKER     14H,14H,0,"4,31,844","4,598",91
34099231990000,2020,2,HILCORP ENERGY COMPANY,MAHONING,POLAND,POLAND-CLL2     1H,1H,0,"35,410","3,071",62
34099232000000,2020,2,HILCORP ENERGY COMPANY,MAHONING,POLAND,POLAND-CLL2     3H,3H,0,"40,642","9,439",91
34099231970000,2020,2,HILCORP ENERGY COMPANY,MAHONING,POLAND,POLAND-CLL2     2H,2H,0,"25,358",893,91
34099231850200,2020,2,HILCORP ENERGY COMPANY,MAHONING,POLAND,POLAND-CLL1     1AH,1AH,0,"28,483","3,094",91
34099231920000,2020,2,HILCORP ENERGY COMPANY,MAHONING,POLAND,POLAND-CLL2     6H,6H,0,"33,613","1,187",91
34099231980000,2020,2,HILCORP ENERGY COMPANY,MAHONING,POLAND,POLAND-CLL2     4H,4H,0,"2,052",405,91
34099231960000,2020,2,HILCORP ENERGY COMPANY,MAHONING,POLAND,POLAND-CLL2     5H,5H,0,"23,704",163,91
34099231840000,2020,2,NORTHWOOD ENERGY CORP,MAHONING,JACKSON,CADLE     MAHN7CHSU,MAHN7CHSU,0,"10,522",833,91
34099231720100,2020,2,NORTHWOOD ENERGY CORP,MAHONING,ELLSWORTH,HENDRICKS     MAHN2AHSU,MAHN2AHSU,0,"9,270",75,89
34099231820100,2020,2,NORTHWOOD ENERGY CORP,MAHONING,JACKSON,CADLE     MAHN7AHSU,MAHN7AHSU,0,"9,493",300,91
34133244300100,2020,2,NORTHWOOD ENERGY CORP,PORTAGE,ROOTSTOWN,ASHER     PORT2AHSU,PORT2AHSU,0,"13,232",75,83
34157254990100,2020,2,NORTHWOOD ENERGY CORP,TUSCARAWAS,BUCKS,BEACHY     TUSC8AHSU,TUSC8AHSU,0,"18,372",735,91
34157254850100,2020,2,NORTHWOOD ENERGY CORP,TUSCARAWAS,AUBURN,TROYER     TUSC3AHSU,TUSC3AHSU,0,"20,188",35,91
34019227210000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,VAUGHN UNIT     4H,4H,38,966,0,1
34019222440000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,GRAHAM     2H,2H,54,0,0,0
34019226350000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,KIKO UNIT     3H,3H,70,325,0,1
34019227390000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,HARRISON,GOEBELER UNIT     7H,7H,"1,008","40,844",209,28
34019227380000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,HARRISON,GOEBELER UNIT     6H,6H,542,"13,694",128,7
34019227340000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,JENKINS UNIT     7H,7H,810,"38,180",281,29
34019227200000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,VAUGHN UNIT     3H,3H,45,309,0,1
34019227430000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,HARRISON,GOEBELER UNIT     9H,9H,"1,344","40,230",361,29
34019226910000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,HARRISON,GOEBELER UNIT     1H,1H,691,"38,461",252,29
34019227370000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,HARRISON,GOEBELER UNIT     8H,8H,"1,793","42,168",400,29
34019226980000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,GRUNDER UNIT     2H,2H,213,"23,707",56,20
34019227180000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,VAUGHN UNIT     1H,1H,59,217,0,1
34019226920000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,HARRISON,GOEBELER UNIT     3H,3H,538,"38,143",276,29
34019226900000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,HARRISON,PERRY UNIT     1H,1H,394,"17,327",1,12
34019226890100,2020,2,PENNENERGY RESOURCES LLC,CARROLL,HARRISON,PERRY UNIT     2H,2H,691,"26,348",172,30
34019222850000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,BRACE WEST     2H,2H,14,524,0,1
34019226370000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,KIKO UNIT     2H,2H,49,261,0,1
34019221320100,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,BRACE     1H,1H,0,377,0,1
34019227410000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,HARRISON,GOEBELER UNIT     13H,13H,"1,923","50,957",417,29
34019222840000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,BRACE WEST     1H,1H,47,0,0,0
34019221310100,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,OCEL     1H,1H,0,0,0,0
34019225300000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,GRUNDER     3H,3H,14,"3,636",7,3
34019227400000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,HARRISON,GOEBELER UNIT     5H,5H,"2,151","44,680",276,28
34019224980000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,GRUNDER     5H,5H,4,140,0,0
34019221330100,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,GRAHAM     1H,1H,75,494,0,1
34019224110000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,OCEL     2H,2H,0,540,0,1
34019224500100,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,JENKINS UNIT     5H,5H,140,"23,484",69,30
34019226180000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,HARRISON,GOEBELER UNIT     2H,2H,905,"35,998",160,29
34019224120000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,OCEL     3H,3H,0,0,0,0
34019226340000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,KIKO UNIT     5H,5H,75,322,0,1
34019225290000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,GRUNDER     9H,9H,12,0,0,0
34019225280000,2020,2,PENNENERGY RESOURCES LLC,CARROLL,WASHINGTON,GRUNDER     1H,1H,31,"5,031",8,6
